rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
5670,501–600,University of Palermo,30.7–34.9,5670,19.1,875,13.5,728,67.8,356,33.0,888,25.7,839,Italy,"43,249",27.8,1%,59 : 41,University of Palermo,"Languages, Literature & Linguistics,Biological Sciences,Psychology,Architecture,Chemical Engineering,Law,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Sport Science,Other Health,Electrical & Electronic Engineering,Art, Performing Arts & Design,Education,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Business & Management,Agriculture & Forestry,Communication & Media Studies,Accounting & Finance,Mechanical & Aerospace Engineering,Physics & Astronomy,Economics & Econometrics,General Engineering,Archaeology,Computer Science,Chemistry",False,False
5680,501–600,Panthéon-Sorbonne University – Paris 1,30.7–34.9,5680,49.3,99,40.1,188,10.4,1017,32.0,1021,50.8,434,France,"40,270",33.4,21%,60 : 40,Panthéon-Sorbonne University – Paris 1,"Business & Management,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Law,Art, Performing Arts & Design,Archaeology,Mathematics & Statistics,Sociology,Geography",False,False
5690,501–600,Polytechnic University of Valencia,30.7–34.9,5690,24.0,596,25.4,400,44.4,569,43.5,381,43.6,556,Spain,"23,471",10.0,11%,37 : 63,Polytechnic University of Valencia,"Other Health,Geography,Accounting & Finance,Agriculture & Forestry,Communication & Media Studies,Civil Engineering,History, Philosophy & Theology,General Engineering,Business & Management,Electrical & Electronic Engineering,Economics & Econometrics,Biological Sciences,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Chemistry,Art, Performing Arts & Design,Chemical Engineering,Mathematics & Statistics,Computer Science,Architecture,Geology, Environmental, Earth & Marine Sciences",False,False
5700,501–600,Pontificia Universidad Católica de Chile,30.7–34.9,5700,25.9,504,25.1,406,42.5,591,35.8,679,53.9,388,Chile,"27,065",15.4,7%,,Pontificia Universidad Católica de Chile,"Sociology,Geography,Communication & Media Studies,Psychology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Mathematics & Statistics,History, Philosophy & Theology,Education,Veterinary Science,Business & Management,Chemical Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Other Health,Chemistry,Languages, Literature & Linguistics,Computer Science,Law,Architecture,Civil Engineering,Archaeology,General Engineering,Sport Science,Medicine & Dentistry,Agriculture & Forestry,Physics & Astronomy,Accounting & Finance,Biological Sciences,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences",False,False
5710,501–600,Pontifical Javeriana University,30.7–34.9,5710,17.0,1014,8.7,984,66.6,369,32.6,928,44.7,540,Colombia,"28,108",17.0,1%,56 : 44,Pontifical Javeriana University Pontifical Xavierian University,"Physics & Astronomy,Electrical & Electronic Engineering,Medicine & Dentistry,Art, Performing Arts & Design,Sociology,Biological Sciences,Computer Science,Politics & International Studies (incl Development Studies),Other Health,Mechanical & Aerospace Engineering,Agriculture & Forestry,Mathematics & Statistics,Sport Science,Law,Chemistry,Education,Accounting & Finance,Geography,History, Philosophy & Theology,Business & Management,Communication & Media Studies,Economics & Econometrics,Psychology,Languages, Literature & Linguistics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Architecture",False,False
5720,501–600,University of Porto,30.7–34.9,5720,27.1,465,26.9,367,47.0,552,39.8,492,48.3,477,Portugal,"31,743",18.8,11%,54 : 46,University of Porto,"Sociology,Computer Science,Agriculture & Forestry,Chemical Engineering,Medicine & Dentistry,Veterinary Science,Economics & Econometrics,Sport Science,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Psychology,Civil Engineering,Accounting & Finance,Mathematics & Statistics,Electrical & Electronic Engineering,Geography,Architecture,Chemistry,Politics & International Studies (incl Development Studies),Physics & Astronomy,General Engineering,Business & Management,Art, Performing Arts & Design,Biological Sciences,Other Health,History, Philosophy & Theology,Communication & Media Studies,Law,Archaeology,Education",False,False
5730,501–600,University of Portsmouth,30.7–34.9,5730,19.1,877,14.3,699,57.1,469,32.1,1000,83.1,116,United Kingdom,"19,095",15.5,27%,45 : 55,University of Portsmouth,"Politics & International Studies (incl Development Studies),Law,Psychology,Languages, Literature & Linguistics,Computer Science,Communication & Media Studies,Physics & Astronomy,Economics & Econometrics,Geography,Sport Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Business & Management,General Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Biological Sciences,Chemical Engineering,Sociology,Civil Engineering,History, Philosophy & Theology,Accounting & Finance,Architecture,Education,Mechanical & Aerospace Engineering",False,False
5740,501–600,Université du Québec,30.7–34.9,5740,26.2,498,22.4,468,43.4,577,40.9,453,62.9,289,Canada,"54,033",20.1,10%,57 : 43,Université du Québec,"Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Architecture,General Engineering,Sport Science,Business & Management,Electrical & Electronic Engineering,Psychology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Accounting & Finance,Other Health,Politics & International Studies (incl Development Studies),Biological Sciences,Art, Performing Arts & Design,Civil Engineering,Economics & Econometrics,Agriculture & Forestry,Medicine & Dentistry,Chemistry,Sociology,Archaeology,Computer Science,History, Philosophy & Theology,Law,Geography,Communication & Media Studies,Education,Mathematics & Statistics,Chemical Engineering",False,False
5750,501–600,Renmin University of China,30.7–34.9,5750,42.3,159,21.4,490,37.6,643,38.2,562,42.6,573,China,"25,183",12.0,6%,,Renmin University of China,"Computer Science,Geology, Environmental, Earth & Marine Sciences,Psychology,Chemistry,Sociology,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Accounting & Finance,Art, Performing Arts & Design,Business & Management,Languages, Literature & Linguistics,Mathematics & Statistics,Education,Archaeology,Law,Communication & Media Studies,History, Philosophy & Theology,Physics & Astronomy",False,False
5760,501–600,University of Salento,30.7–34.9,5760,20.1,817,11.8,807,62.4,409,36.6,638,26.6,830,Italy,"19,025",37.8,1%,63 : 37,University of Salento,"Civil Engineering,Geography,Medicine & Dentistry,Politics & International Studies (incl Development Studies),General Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Education,Business & Management,History, Philosophy & Theology,Agriculture & Forestry,Sport Science,Mathematics & Statistics,Accounting & Finance,Art, Performing Arts & Design,Communication & Media Studies,Languages, Literature & Linguistics,Law,Physics & Astronomy,Sociology,Biological Sciences,Mechanical & Aerospace Engineering,Archaeology,Psychology",False,False
5770,501–600,University of Sassari,30.7–34.9,5770,20.9,767,13.1,741,61.0,427,34.1,787,35.8,673,Italy,"12,194",19.6,1%,64 : 36,University of Sassari,"History, Philosophy & Theology,Geography,Education,Languages, Literature & Linguistics,Law,Electrical & Electronic Engineering,Sociology,Agriculture & Forestry,Sport Science,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,General Engineering,Accounting & Finance,Other Health,Politics & International Studies (incl Development Studies),Economics & Econometrics,Business & Management,Art, Performing Arts & Design,Veterinary Science,Computer Science,Psychology,Medicine & Dentistry,Archaeology,Architecture,Mathematics & Statistics,Communication & Media Studies,Biological Sciences,Chemistry",False,False
5780,501–600,Sejong University,30.7–34.9,5780,25.5,527,18.5,562,50.2,524,35.0,727,33.2,720,South Korea,"11,884",16.3,6%,46 : 54,Sejong University,"Art, Performing Arts & Design,Chemistry,Other Health,Biological Sciences,Accounting & Finance,General Engineering,Education,Electrical & Electronic Engineering,Sociology,Computer Science,Sport Science,Architecture,Business & Management,Law,Medicine & Dentistry,Agriculture & Forestry,History, Philosophy & Theology,Economics & Econometrics,Mechanical & Aerospace Engineering,Mathematics & Statistics,Chemical Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies",False,False
5790,501–600,Shandong University,30.7–34.9,5790,35.4,258,30.9,296,29.5,738,69.7,134,22.7,901,China,"45,900",14.8,5%,,Shandong University,"Accounting & Finance,Civil Engineering,Chemistry,Law,Chemical Engineering,Mathematics & Statistics,Economics & Econometrics,Physics & Astronomy,Electrical & Electronic Engineering,Sociology,Archaeology,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Medicine & Dentistry,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Computer Science,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),General Engineering",False,False
5800,501–600,Université de Sherbrooke,30.7–34.9,5800,29.0,417,13.2,736,51.3,515,33.4,852,57.2,350,Canada,"14,373",12.3,8%,57 : 43,Université de Sherbrooke,"Education,Computer Science,Medicine & Dentistry,Communication & Media Studies,Chemical Engineering,Civil Engineering,Chemistry,Art, Performing Arts & Design,Sociology,Geography,Mathematics & Statistics,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Physics & Astronomy,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Law,Other Health,Sport Science,General Engineering,Business & Management,Accounting & Finance,Economics & Econometrics,Languages, Literature & Linguistics,Psychology",False,False
5810,501–600,"Soochow University, China",30.7–34.9,5810,21.1,751,17.7,595,61.6,421,68.4,142,22.5,909,China,"45,109",16.0,5%,54 : 46,"Soochow University, China","Sociology,General Engineering,Mathematics & Statistics,Chemical Engineering,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Architecture,Sport Science,Electrical & Electronic Engineering,Physics & Astronomy,Art, Performing Arts & Design,Chemistry,Education,History, Philosophy & Theology,Computer Science,Law,Medicine & Dentistry,Communication & Media Studies,Other Health,Psychology,Economics & Econometrics,Biological Sciences,Business & Management,Accounting & Finance,Agriculture & Forestry,Languages, Literature & Linguistics",False,False
5820,501–600,South China University of Technology,30.7–34.9,5820,22.5,680,24.1,423,48.3,539,65.9,162,22.5,910,China,"42,076",16.3,2%,35 : 65,South China University of Technology,"Biological Sciences,Architecture,Civil Engineering,Art, Performing Arts & Design,Mathematics & Statistics,Mechanical & Aerospace Engineering,Chemical Engineering,Accounting & Finance,General Engineering,Chemistry,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Sociology,Physics & Astronomy,Economics & Econometrics,Electrical & Electronic Engineering,Agriculture & Forestry,Medicine & Dentistry,History, Philosophy & Theology,Law,Politics & International Studies (incl Development Studies),Computer Science,Communication & Media Studies,Sport Science,Other Health",False,False
5830,501–600,University of South Dakota,30.7–34.9,5830,30.9,365,14.0,704,56.4,474,33.6,829,24.1,875,United States,"15,624",31.8,3%,61 : 39,University of South Dakota,"Mathematics & Statistics,Politics & International Studies (incl Development Studies),Psychology,Education,Business & Management,Geography,Computer Science,Communication & Media Studies,Sport Science,Economics & Econometrics,Art, Performing Arts & Design,Accounting & Finance,Chemistry,Sociology,History, Philosophy & Theology,Medicine & Dentistry,Biological Sciences,Other Health,Languages, Literature & Linguistics,Law,Physics & Astronomy",False,False
5840,501–600,Southeast University,30.7–34.9,5840,29.7,398,32.9,269,33.2,693,92.7,50,21.7,927,China,"32,464",11.7,5%,,Southeast University,"Chemical Engineering,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Biological Sciences,General Engineering,Politics & International Studies (incl Development Studies),Sport Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Law,Education,Communication & Media Studies,Computer Science,Business & Management,Architecture,Psychology,Accounting & Finance,History, Philosophy & Theology,Physics & Astronomy,Mechanical & Aerospace Engineering,Economics & Econometrics,Medicine & Dentistry,Art, Performing Arts & Design,Sociology,Civil Engineering,Chemistry",False,False
5850,501–600,University of Split,30.7–34.9,5850,16.8,1027,12.5,767,60.3,438,33.5,843,41.7,585,Croatia,"20,817",30.7,1%,,University of Split,"Geology, Environmental, Earth & Marine Sciences,Sport Science,Other Health,Chemistry,Veterinary Science,Art, Performing Arts & Design,Mathematics & Statistics,Medicine & Dentistry,Biological Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Psychology,Education,Economics & Econometrics,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,General Engineering,Accounting & Finance,Civil Engineering,Physics & Astronomy,Chemical Engineering,Computer Science,Agriculture & Forestry,Architecture,Business & Management,Law,Sociology",False,False
