rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
5820,501–600,Stevens Institute of Technology,36.4–39.7,5820,22.2,846,19.4,679,62.3,512,38.3,787,70.6,294,United States,"6,178",17.9,38%,29 : 71,Stevens Institute of Technology,"Computer Science,Civil Engineering,Chemical Engineering,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Business & Management,Sociology,Electrical & Electronic Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Other Health,Physics & Astronomy,Languages, Literature & Linguistics,Biological Sciences,History, Philosophy & Theology,Chemistry",False,False
5830,501–600,University of Strasbourg,36.4–39.7,5830,28.3,530,21.3,611,59.5,556,39.9,683,72.4,274,France,"47,732",19.0,20%,58 : 42,University of Strasbourg,"Mechanical & Aerospace Engineering,Other Health,Computer Science,Sociology,Accounting & Finance,Biological Sciences,Economics & Econometrics,Chemical Engineering,Psychology,History, Philosophy & Theology,General Engineering,Geography,Art, Performing Arts & Design,Sport Science,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Education,Communication & Media Studies,Mathematics & Statistics,Archaeology,Chemistry,Law,Electrical & Electronic Engineering,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Business & Management,Civil Engineering",False,False
5840,501–600,Suez Canal University,36.4–39.7,5840,19.3,1072,8.3,1452,88.1,158,35.9,999,46.2,672,Egypt,"35,165",11.1,1%,58 : 42,Suez Canal University,"Mathematics & Statistics,Chemical Engineering,Business & Management,Computer Science,Agriculture & Forestry,Communication & Media Studies,Economics & Econometrics,Biological Sciences,Geography,Archaeology,Education,Veterinary Science,Medicine & Dentistry,Physics & Astronomy,Architecture,General Engineering,Psychology,Accounting & Finance,Electrical & Electronic Engineering,Sociology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Other Health,Sport Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Civil Engineering,Chemistry",False,False
5850,501–600,Sumy State University,36.4–39.7,5850,19.8,1037,10.4,1239,80.0,273,37.6,837,43.5,742,Ukraine,"9,288",10.0,14%,,Sumy State University,"Accounting & Finance,Biological Sciences,Education,Geology, Environmental, Earth & Marine Sciences,Business & Management,Sport Science,Economics & Econometrics,General Engineering,Psychology,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Law,Medicine & Dentistry,Physics & Astronomy,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Computer Science,Chemistry,Civil Engineering,Sociology,Other Health,Electrical & Electronic Engineering,Communication & Media Studies,Mathematics & Statistics,Chemical Engineering",False,False
5860,501–600,SUNY Binghamton University,36.4–39.7,5860,22.3,842,26.1,470,62.3,513,36.4,942,39.2,846,United States,"17,959",22.5,13%,49 : 51,SUNY Binghamton University,"Education,Electrical & Electronic Engineering,General Engineering,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Chemical Engineering,Psychology,History, Philosophy & Theology,Physics & Astronomy,Archaeology,Geography,Medicine & Dentistry,Art, Performing Arts & Design,Business & Management,Accounting & Finance,Mathematics & Statistics,Computer Science,Politics & International Studies (incl Development Studies),Chemistry,Sociology,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Economics & Econometrics",False,False
5870,501–600,University of Tehran,36.4–39.7,5870,37.9,253,34.0,300,42.3,808,46.8,422,25.2,1209,Iran,"44,960",21.2,2%,44 : 56,University of Tehran,"History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Mathematics & Statistics,General Engineering,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Chemistry,Business & Management,Art, Performing Arts & Design,Education,Law,Physics & Astronomy,Veterinary Science,Architecture,Accounting & Finance,Mechanical & Aerospace Engineering,Geography,Computer Science,Communication & Media Studies,Sociology,Archaeology,Economics & Econometrics,Biological Sciences,Sport Science,Chemical Engineering,Civil Engineering,Psychology",False,False
5880,501–600,Tehran University of Medical Sciences,36.4–39.7,5880,46.8,128,18.5,713,50.9,667,61.5,245,24.0,1242,Iran,"11,748",6.5,7%,58 : 42,Tehran University of Medical Sciences,"Medicine & Dentistry,Biological Sciences,Other Health",False,False
5890,501–600,Teikyo University,36.4–39.7,5890,15.7,1408,11.0,1185,92.3,108,34.8,1148,20.0,1374,Japan,"23,031",16.6,3%,35 : 65,Teikyo University,"General Engineering,Mechanical & Aerospace Engineering,Medicine & Dentistry,Biological Sciences,Geography,Business & Management,Electrical & Electronic Engineering,Communication & Media Studies,Computer Science,Archaeology,Education,Accounting & Finance,Psychology,Other Health,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Law,Languages, Literature & Linguistics,Sociology",False,False
5900,501–600,Télécom SudParis,36.4–39.7,5900,30.2,459,25.8,478,41.4,826,74.3,145,95.0,39,France,960,11.3,34%,24 : 76,Télécom SudParis,"Computer Science,Mathematics & Statistics,Electrical & Electronic Engineering,General Engineering",False,False
5910,501–600,The University of Texas at San Antonio,36.4–39.7,5910,19.3,1075,20.1,652,70.8,391,35.5,1044,36.5,920,United States,"25,892",25.1,4%,51 : 49,The University of Texas at San Antonio,"Physics & Astronomy,Politics & International Studies (incl Development Studies),Education,Accounting & Finance,Law,Business & Management,Chemistry,Civil Engineering,Biological Sciences,Psychology,Sociology,Art, Performing Arts & Design,Computer Science,General Engineering,History, Philosophy & Theology,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Geography,Chemical Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Other Health,Agriculture & Forestry,Communication & Media Studies,Mechanical & Aerospace Engineering,Architecture,Sport Science",False,False
5920,501–600,Tomsk State University,36.4–39.7,5920,42.6,178,36.3,267,26.1,1096,55.9,302,73.2,265,Russian Federation,"7,798",11.7,35%,,Tomsk State University,"Medicine & Dentistry,Archaeology,Economics & Econometrics,Chemistry,Education,Geography,Biological Sciences,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Civil Engineering,History, Philosophy & Theology,Physics & Astronomy,Mechanical & Aerospace Engineering,Other Health,General Engineering,Accounting & Finance,Electrical & Electronic Engineering,Business & Management,Sociology,Psychology,Computer Science,Languages, Literature & Linguistics,Law,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Agriculture & Forestry,Communication & Media Studies,Art, Performing Arts & Design,Sport Science",False,False
5930,501–600,University of Trieste,36.4–39.7,5930,28.7,521,22.6,568,59.9,549,38.4,778,48.5,618,Italy,"16,217",24.7,9%,56 : 44,University of Trieste,"Economics & Econometrics,Other Health,Electrical & Electronic Engineering,Communication & Media Studies,Medicine & Dentistry,Law,Archaeology,Chemical Engineering,Mathematics & Statistics,Business & Management,General Engineering,Geography,Architecture,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Computer Science,Psychology,History, Philosophy & Theology,Education,Physics & Astronomy,Biological Sciences,Sociology,Chemistry",False,False
5940,501–600,Universiti Tunku Abdul Rahman (UTAR),36.4–39.7,5940,16.2,1375,13.7,978,80.9,258,38.1,798,31.4,1037,Malaysia,"17,626",15.1,2%,51 : 49,Universiti Tunku Abdul Rahman (UTAR),"Business & Management,Civil Engineering,Communication & Media Studies,Sociology,Geology, Environmental, Earth & Marine Sciences,Other Health,Mathematics & Statistics,Agriculture & Forestry,Physics & Astronomy,Medicine & Dentistry,Chemistry,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Chemical Engineering,Architecture,Computer Science,Biological Sciences,Accounting & Finance,Electrical & Electronic Engineering,Economics & Econometrics,General Engineering,Art, Performing Arts & Design,Psychology,Education",False,False
5950,501–600,University of Tuscia,36.4–39.7,5950,18.3,1171,16.7,797,75.1,328,35.6,1036,36.4,922,Italy,"6,672",20.6,2%,49 : 51,University of Tuscia,"Education,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Biological Sciences,Art, Performing Arts & Design,Psychology,Electrical & Electronic Engineering,Geography,Business & Management,Agriculture & Forestry,Architecture,General Engineering,Economics & Econometrics,Law,Accounting & Finance,Sport Science,Sociology,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Archaeology,Communication & Media Studies",False,False
5960,501–600,University of Urbino Carlo Bo,36.4–39.7,5960,15.9,1395,14.5,922,86.3,186,36.3,958,49.3,603,Italy,"14,432",40.3,6%,62 : 38,University of Urbino Carlo Bo,"Business & Management,Computer Science,Chemistry,Geography,Communication & Media Studies,Physics & Astronomy,Education,Mathematics & Statistics,Other Health,Geology, Environmental, Earth & Marine Sciences,Sociology,Psychology,History, Philosophy & Theology,Accounting & Finance,Biological Sciences,Art, Performing Arts & Design,General Engineering,Archaeology,Sport Science,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Economics & Econometrics,Law",False,False
5970,501–600,Victoria University of Wellington,36.4–39.7,5970,23.4,777,31.5,345,45.7,750,60.7,248,89.3,102,New Zealand,"17,775",18.9,22%,57 : 43,Victoria University of Wellington,"Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,History, Philosophy & Theology,Law,Accounting & Finance,Economics & Econometrics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Computer Science,Biological Sciences,Mathematics & Statistics,Geography,Communication & Media Studies,Sociology,Other Health,Architecture,Education,Psychology,Chemistry,Business & Management,Languages, Literature & Linguistics",False,False
5980,501–600,University of Waikato,36.4–39.7,5980,22.6,824,28.5,408,52.3,647,43.5,519,93.4,61,New Zealand,"10,257",19.0,29%,58 : 42,University of Waikato UoW,"Civil Engineering,Communication & Media Studies,Accounting & Finance,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Geography,Art, Performing Arts & Design,Business & Management,Chemical Engineering,Psychology,History, Philosophy & Theology,Electrical & Electronic Engineering,Chemistry,Sociology,Sport Science,Other Health,Computer Science,Biological Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Education,Physics & Astronomy,Economics & Econometrics,Agriculture & Forestry,Law,Politics & International Studies (incl Development Studies)",False,False
5990,501–600,The University of the West Indies,36.4–39.7,5990,17.5,1244,10.4,1242,81.1,256,36.0,989,55.7,496,Jamaica,"23,753",15.5,1%,70 : 30,The University of the West Indies,"Economics & Econometrics,Chemical Engineering,Art, Performing Arts & Design,Sport Science,Computer Science,History, Philosophy & Theology,Agriculture & Forestry,Veterinary Science,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Business & Management,Mechanical & Aerospace Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Physics & Astronomy,Biological Sciences,Education,Archaeology,Communication & Media Studies,Accounting & Finance,Psychology,Other Health,Law,Geography,Chemistry,Languages, Literature & Linguistics,Sociology,Civil Engineering",False,False
6000,501–600,University of the West of Scotland,36.4–39.7,6000,17.1,1288,14.3,936,76.0,319,33.5,1427,77.6,222,United Kingdom,"12,500",22.7,22%,61 : 39,University of the West of Scotland,"Geology, Environmental, Earth & Marine Sciences,Sport Science,Law,Chemical Engineering,General Engineering,Sociology,Civil Engineering,Psychology,Other Health,Physics & Astronomy,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Languages, Literature & Linguistics,Computer Science,Accounting & Finance,Business & Management,Education,Mathematics & Statistics,Art, Performing Arts & Design,Communication & Media Studies,Chemistry",False,False
6010,501–600,Xiamen University,36.4–39.7,6010,27.5,557,21.0,617,68.8,417,52.3,341,33.7,974,China,"41,546",14.8,5%,47 : 53,Xiamen University,"Other Health,Mathematics & Statistics,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Veterinary Science,Economics & Econometrics,Sport Science,Archaeology,Chemical Engineering,Physics & Astronomy,Architecture,Civil Engineering,Law,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Education,Biological Sciences,Geography,History, Philosophy & Theology,Computer Science,Agriculture & Forestry,Communication & Media Studies,Business & Management,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Medicine & Dentistry,Psychology,Accounting & Finance,Chemistry,General Engineering",False,False
