rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
6440,601-800,Comenius University in Bratislava,18.6—27.5,6440,21.9,620,11.7,740,24.0,726,32.4,891,47.9,433,Slovakia,"22,683",11.4,10%,64 : 36,Comenius University in Bratislava,"Business & Management,Mathematics & Statistics,Law,Sociology,Biological Sciences,Chemistry,Languages, Literature & Linguistics,Sport Science,Geography,Archaeology,Other Health,Physics & Astronomy,Medicine & Dentistry,Education,Communication & Media Studies,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Computer Science,Psychology",False,False
6450,601-800,University of Concepción,18.6—27.5,6450,15.5,903,13.0,687,20.8,763,56.4,192,46.2,457,Chile,"26,253",17.6,1%,50 : 50,University of Concepción,"Education,Physics & Astronomy,Accounting & Finance,Business & Management,Law,Communication & Media Studies,Other Health,Agriculture & Forestry,Geography,History, Philosophy & Theology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Electrical & Electronic Engineering,Sport Science,Languages, Literature & Linguistics,Computer Science,Chemistry,Sociology,Economics & Econometrics,Mechanical & Aerospace Engineering,Psychology,Medicine & Dentistry,Veterinary Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Chemical Engineering,Mathematics & Statistics,General Engineering,Biological Sciences",False,False
6460,601-800,Coventry University,18.6—27.5,6460,17.0,839,9.2,851,27.7,693,32.6,870,76.1,156,United Kingdom,"21,285",13.9,41%,48 : 52,Coventry University,"Psychology,Civil Engineering,Accounting & Finance,Mechanical & Aerospace Engineering,Architecture,Sociology,Languages, Literature & Linguistics,Mathematics & Statistics,General Engineering,Communication & Media Studies,Agriculture & Forestry,Computer Science,Art, Performing Arts & Design,Law,Politics & International Studies (incl Development Studies),Biological Sciences,Electrical & Electronic Engineering,Sport Science,Business & Management,Other Health,Physics & Astronomy,Geography,History, Philosophy & Theology,Education,Chemistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics",False,False
6470,601-800,Czech Technical University in Prague,18.6—27.5,6470,18.9,753,20.8,466,36.4,601,38.5,505,42.4,507,Czech Republic,"22,015",13.6,15%,30 : 70,Czech Technical University in Prague,"Architecture,Mathematics & Statistics,Accounting & Finance,Economics & Econometrics,Art, Performing Arts & Design,General Engineering,Computer Science,Education,Electrical & Electronic Engineering,Business & Management,Other Health,Civil Engineering,Physics & Astronomy,Mechanical & Aerospace Engineering",False,False
6480,601-800,Dalian University of Technology,18.6—27.5,6480,21.8,625,20.1,486,29.3,674,81.5,72,21.0,840,China,"36,595",15.5,2%,34 : 66,Dalian University of Technology,"Civil Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Architecture,Electrical & Electronic Engineering,Economics & Econometrics,Sport Science,Computer Science,Biological Sciences,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Chemical Engineering,Communication & Media Studies,Art, Performing Arts & Design,Other Health,Agriculture & Forestry,Languages, Literature & Linguistics,Law,Mathematics & Statistics,General Engineering,Business & Management,Chemistry",False,False
6490,601-800,De Montfort University,18.6—27.5,6490,16.3,865,12.4,706,37.7,588,32.8,843,62.1,275,United Kingdom,"16,080",18.8,23%,58 : 42,De Montfort University,"Civil Engineering,Mathematics & Statistics,Sociology,Languages, Literature & Linguistics,Communication & Media Studies,Electrical & Electronic Engineering,Other Health,General Engineering,Physics & Astronomy,Economics & Econometrics,Biological Sciences,Education,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Architecture,Business & Management,Sport Science,Computer Science,Chemistry,Chemical Engineering,Geography,Accounting & Finance,Law,Art, Performing Arts & Design,Psychology,Mechanical & Aerospace Engineering",False,False
6500,601-800,University of Delhi,18.6—27.5,6500,39.0,199,17.3,554,21.9,754,32.1,938,15.9,933,India,"22,494",20.4,1%,49 : 51,University of Delhi,"Economics & Econometrics,Education,Mathematics & Statistics,Art, Performing Arts & Design,Computer Science,Physics & Astronomy,Accounting & Finance,Geography,Languages, Literature & Linguistics,Law,Chemistry,Sociology,Psychology,Business & Management,Communication & Media Studies,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology",False,False
6510,601-800,Diego Portales University,18.6—27.5,6510,11.8,977,8.5,880,52.2,450,32.8,844,48.6,421,Chile,"15,868",14.2,2%,48 : 52,Diego Portales University,"Economics & Econometrics,Psychology,Accounting & Finance,General Engineering,Medicine & Dentistry,Communication & Media Studies,Architecture,Civil Engineering,Other Health,Politics & International Studies (incl Development Studies),Computer Science,Physics & Astronomy,History, Philosophy & Theology,Business & Management,Sociology,Languages, Literature & Linguistics,Law,Art, Performing Arts & Design,Education",False,False
6520,601-800,Dublin Institute of Technology,18.6—27.5,6520,15.0,917,10.4,811,27.7,694,32.1,939,72.6,188,Ireland,"14,215",19.6,24%,40 : 60,Dublin Institute of Technology,"General Engineering,Sociology,Electrical & Electronic Engineering,Art, Performing Arts & Design,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Physics & Astronomy,Accounting & Finance,Law,Communication & Media Studies,Economics & Econometrics,Chemistry,Architecture,Business & Management,Civil Engineering,Geography,Computer Science,Biological Sciences,Education,Mathematics & Statistics,Other Health,Geology, Environmental, Earth & Marine Sciences",False,False
6530,601-800,University of East London,18.6—27.5,6530,18.8,758,12.8,692,11.7,885,32.2,922,76.7,152,United Kingdom,"13,185",23.3,33%,60 : 40,University of East London,"Sport Science,Architecture,Economics & Econometrics,Business & Management,Biological Sciences,Law,Computer Science,Other Health,Psychology,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Education,Communication & Media Studies,General Engineering,Chemistry,Sociology,Electrical & Electronic Engineering,Civil Engineering,Accounting & Finance",False,False
6540,601-800,Eastern Mediterranean University,18.6—27.5,6540,13.3,965,7.7,918,24.1,724,32.8,845,71.5,195,Northern Cyprus,"16,053",31.5,34%,37 : 63,Eastern Mediterranean University emu,"Business & Management,Economics & Econometrics,Veterinary Science,Computer Science,Architecture,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Civil Engineering,Languages, Literature & Linguistics,Biological Sciences,Medicine & Dentistry,Law,Psychology,Archaeology,Mechanical & Aerospace Engineering,Communication & Media Studies,Other Health,Accounting & Finance,Education,Physics & Astronomy,Mathematics & Statistics,Chemistry,Art, Performing Arts & Design",False,False
6550,601-800,Edinburgh Napier University,18.6—27.5,6550,14.2,946,10.6,802,23.6,731,35.1,683,73.6,179,United Kingdom,"10,645",20.5,31%,56 : 44,Edinburgh Napier University,"Communication & Media Studies,Mechanical & Aerospace Engineering,Other Health,Art, Performing Arts & Design,Civil Engineering,Education,Languages, Literature & Linguistics,Sport Science,Electrical & Electronic Engineering,Law,Sociology,Computer Science,Business & Management,Biological Sciences,Accounting & Finance,Psychology",False,False
6560,601-800,Ehime University,18.6—27.5,6560,24.3,522,29.5,292,18.2,799,37.5,544,24.5,773,Japan,"9,597",11.3,3%,37 : 63,Ehime University,"Geography,Chemical Engineering,Sociology,Law,Physics & Astronomy,Mathematics & Statistics,Education,Art, Performing Arts & Design,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Accounting & Finance,Communication & Media Studies,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Biological Sciences,Archaeology,General Engineering,Psychology,Chemistry,History, Philosophy & Theology,Computer Science,Economics & Econometrics,Agriculture & Forestry,Languages, Literature & Linguistics,Civil Engineering,Other Health,Business & Management",False,False
6570,601-800,Eötvös Loránd University,18.6—27.5,6570,20.7,675,11.8,733,34.8,621,32.9,828,46.5,452,Hungary,"24,868",15.7,7%,63 : 37,Eötvös Loránd University,"Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Chemistry,Law,Geology, Environmental, Earth & Marine Sciences,Sociology,Accounting & Finance,Agriculture & Forestry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Sport Science,Computer Science,Psychology,Education,Mathematics & Statistics,Economics & Econometrics,Geography,Art, Performing Arts & Design,Biological Sciences,Archaeology,Mechanical & Aerospace Engineering,Physics & Astronomy",False,False
6580,601-800,Universidade Federal do ABC (UFABC),18.6—27.5,6580,14.9,923,12.8,693,33.4,632,36.4,601,31.9,663,Brazil,"11,423",20.8,1%,,Universidade Federal do ABC (UFABC),"Physics & Astronomy,Mathematics & Statistics,Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Other Health,Biological Sciences,General Engineering,History, Philosophy & Theology,Agriculture & Forestry,Sociology,Chemistry,Education,Politics & International Studies (incl Development Studies),Computer Science,Economics & Econometrics",False,False
6590,601-800,Federal University of Minas Gerais,18.6—27.5,6590,30.6,354,14.3,640,25.5,710,33.6,771,22.7,801,Brazil,"42,240",14.1,1%,55 : 45,Federal University of Minas Gerais,"Communication & Media Studies,Architecture,General Engineering,History, Philosophy & Theology,Law,Geology, Environmental, Earth & Marine Sciences,Sociology,Archaeology,Languages, Literature & Linguistics,Civil Engineering,Physics & Astronomy,Politics & International Studies (incl Development Studies),Other Health,Medicine & Dentistry,Electrical & Electronic Engineering,Geography,Business & Management,Accounting & Finance,Education,Sport Science,Veterinary Science,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Biological Sciences,Chemistry,Computer Science,Agriculture & Forestry,Psychology,Mathematics & Statistics,Economics & Econometrics,Chemical Engineering",False,False
6600,601-800,Universidade Federal do Paraná (UFPR),18.6—27.5,6600,24.3,523,23.9,399,8.0,936,32.1,942,17.2,912,Brazil,"23,673",11.3,1%,54 : 46,Universidade Federal do Paraná (UFPR),"Economics & Econometrics,Biological Sciences,Geography,Civil Engineering,Physics & Astronomy,Archaeology,Chemistry,Education,History, Philosophy & Theology,Chemical Engineering,Law,Sociology,Accounting & Finance,Medicine & Dentistry,Veterinary Science,Architecture,Other Health,Sport Science,Communication & Media Studies,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Psychology,Art, Performing Arts & Design,Computer Science,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Business & Management,General Engineering,Mathematics & Statistics",False,False
6610,601-800,Universidade Federal do Rio Grande do Sul,18.6—27.5,6610,31.0,345,10.8,791,23.9,727,32.1,944,21.5,829,Brazil,"38,897",14.1,1%,51 : 49,Universidade Federal do Rio Grande do Sul,"Education,Chemistry,Geology, Environmental, Earth & Marine Sciences,Sport Science,Geography,General Engineering,Mechanical & Aerospace Engineering,Biological Sciences,Art, Performing Arts & Design,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Psychology,Civil Engineering,Law,Communication & Media Studies,Mathematics & Statistics,Computer Science,Sociology,Medicine & Dentistry,Economics & Econometrics,Physics & Astronomy,Electrical & Electronic Engineering,Agriculture & Forestry,Chemical Engineering,Veterinary Science,Other Health,History, Philosophy & Theology,Accounting & Finance,Business & Management,Architecture",False,False
6620,601-800,Federal University of Rio de Janeiro,18.6—27.5,6620,31.1,341,15.7,599,20.1,777,41.7,401,27.9,725,Brazil,"53,377",12.9,2%,54 : 46,Federal University of Rio de Janeiro,"Art, Performing Arts & Design,Electrical & Electronic Engineering,Geography,Biological Sciences,Archaeology,Medicine & Dentistry,Other Health,Chemistry,Politics & International Studies (incl Development Studies),Economics & Econometrics,Agriculture & Forestry,Architecture,Education,Geology, Environmental, Earth & Marine Sciences,Sociology,Business & Management,Law,Physics & Astronomy,Languages, Literature & Linguistics,Civil Engineering,Psychology,History, Philosophy & Theology,Chemical Engineering,Sport Science,Accounting & Finance,General Engineering,Communication & Media Studies,Computer Science,Mechanical & Aerospace Engineering,Mathematics & Statistics",False,False
6630,601-800,Universidade Federal de Santa Catarina,18.6—27.5,6630,25.3,488,12.4,707,20.1,778,54.0,205,24.4,778,Brazil,"33,360",14.3,3%,44 : 56,Universidade Federal de Santa Catarina,"Other Health,Law,Art, Performing Arts & Design,Chemical Engineering,Sport Science,Geography,Business & Management,Civil Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Architecture,Computer Science,Languages, Literature & Linguistics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Education,Chemistry,Sociology,Accounting & Finance,Electrical & Electronic Engineering,Mathematics & Statistics,Communication & Media Studies,Biological Sciences,Medicine & Dentistry,Agriculture & Forestry,Psychology,History, Philosophy & Theology,Economics & Econometrics,Mechanical & Aerospace Engineering,Physics & Astronomy",False,False
