rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
7670,601–800,University of Sharjah,28.3–35.2,7670,19.5,973,11.8,1033,38.8,802,38.3,779,99.1,6,United Arab Emirates,"14,286",20.8,60%,66 : 34,University of Sharjah,"Civil Engineering,Communication & Media Studies,Archaeology,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,General Engineering,Other Health,Physics & Astronomy,Languages, Literature & Linguistics,Chemistry,Art, Performing Arts & Design,Law,Accounting & Finance,Economics & Econometrics,Computer Science,Architecture,Biological Sciences,Chemical Engineering,History, Philosophy & Theology,Agriculture & Forestry,Medicine & Dentistry,Mechanical & Aerospace Engineering,Mathematics & Statistics,Business & Management,Sociology,Geology, Environmental, Earth & Marine Sciences",False,False
7680,601–800,Université de Sherbrooke,28.3–35.2,7680,29.6,468,14.5,847,51.0,615,38.1,799,58.5,408,Canada,"15,667",12.9,7%,55 : 45,Université de Sherbrooke,"Education,Computer Science,Medicine & Dentistry,Communication & Media Studies,Chemical Engineering,Civil Engineering,Chemistry,Art, Performing Arts & Design,Sociology,Geography,Mathematics & Statistics,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Physics & Astronomy,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Law,Other Health,Sport Science,General Engineering,Business & Management,Accounting & Finance,Economics & Econometrics,Languages, Literature & Linguistics,Psychology",False,False
7690,601–800,Shiraz University of Technology,28.3–35.2,7690,23.7,709,20.3,611,46.6,690,47.9,375,16.7,1338,Iran,"1,602",15.9,0%,37 : 63,Shiraz University of Technology,"Mathematics & Statistics,Civil Engineering,Chemistry,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Chemical Engineering,General Engineering",False,False
7700,601–800,Sichuan University,28.3–35.2,7700,30.6,426,24.8,474,38.3,809,63.8,194,25.3,1098,China,"64,648",13.8,4%,50 : 50,Sichuan University,"Mathematics & Statistics,Biological Sciences,Languages, Literature & Linguistics,Civil Engineering,Other Health,General Engineering,Agriculture & Forestry,Law,Art, Performing Arts & Design,Business & Management,Architecture,History, Philosophy & Theology,Economics & Econometrics,Chemistry,Medicine & Dentistry,Physics & Astronomy",False,False
7710,601–800,Sidi Mohamed Ben Abdellah University,28.3–35.2,7710,25.2,623,7.6,1369,53.2,587,34.4,1385,23.6,1136,Morocco,"90,736",57.1,2%,42 : 58,Sidi Mohamed Ben Abdellah University,"History, Philosophy & Theology,Biological Sciences,General Engineering,Languages, Literature & Linguistics,Accounting & Finance,Mechanical & Aerospace Engineering,Medicine & Dentistry,Computer Science,Geology, Environmental, Earth & Marine Sciences,Sociology,Physics & Astronomy,Geography,Electrical & Electronic Engineering,Education,Chemistry,Psychology,Business & Management,Chemical Engineering,Economics & Econometrics,Mathematics & Statistics,Law",False,False
7720,601–800,University of South Dakota,28.3–35.2,7720,31.2,407,15.6,803,46.8,684,39.0,729,25.3,1099,United States,"14,542",35.1,3%,61 : 39,University of South Dakota,"Mathematics & Statistics,Politics & International Studies (incl Development Studies),Psychology,Education,Business & Management,Geography,Computer Science,Communication & Media Studies,Sport Science,Economics & Econometrics,Art, Performing Arts & Design,Accounting & Finance,Chemistry,Sociology,History, Philosophy & Theology,Medicine & Dentistry,Biological Sciences,Other Health,Languages, Literature & Linguistics,Law,Physics & Astronomy",False,False
7730,601–800,Southern Cross University,28.3–35.2,7730,18.5,1042,21.5,573,49.7,632,39.8,675,66.6,303,Australia,"9,064",25.0,25%,63 : 37,Southern Cross University,"Mechanical & Aerospace Engineering,Sociology,Biological Sciences,Law,Business & Management,Sport Science,Computer Science,Agriculture & Forestry,Civil Engineering,Communication & Media Studies,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Education,Art, Performing Arts & Design,Psychology,Other Health",False,False
7740,601–800,University of Southern Queensland,28.3–35.2,7740,19.3,990,19.8,630,54.9,568,37.4,863,72.6,251,Australia,"12,405",25.8,15%,57 : 43,University of Southern Queensland usq,"Art, Performing Arts & Design,Civil Engineering,Law,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Computer Science,Chemistry,Sociology,Business & Management,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Mechanical & Aerospace Engineering,Physics & Astronomy,General Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Education,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Biological Sciences,Archaeology,Other Health,Agriculture & Forestry,Mathematics & Statistics,Sport Science",False,False
7750,601–800,University of Split,28.3–35.2,7750,15.7,1271,12.3,997,56.8,543,40.1,659,41.3,739,Croatia,"20,043",22.5,2%,,University of Split,"Geology, Environmental, Earth & Marine Sciences,Sport Science,Other Health,Chemistry,Veterinary Science,Art, Performing Arts & Design,Mathematics & Statistics,Medicine & Dentistry,Biological Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Psychology,Education,Economics & Econometrics,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,General Engineering,Accounting & Finance,Civil Engineering,Physics & Astronomy,Chemical Engineering,Computer Science,Agriculture & Forestry,Architecture,Business & Management,Law,Sociology",False,False
7760,601–800,Stevens Institute of Technology,28.3–35.2,7760,22.5,777,15.8,796,58.4,522,35.6,1075,68.7,284,United States,"5,943",16.7,38%,29 : 71,Stevens Institute of Technology,"Computer Science,Civil Engineering,Chemical Engineering,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Business & Management,Sociology,Electrical & Electronic Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Other Health,Physics & Astronomy,Languages, Literature & Linguistics,Biological Sciences,History, Philosophy & Theology,Chemistry",False,False
7770,601–800,University of the Sunshine Coast,28.3–35.2,7770,17.3,1141,23.5,511,46.0,696,40.3,645,68.6,286,Australia,"9,720",31.3,17%,65 : 35,University of the Sunshine Coast USC,"Other Health,Computer Science,Veterinary Science,Sociology,Civil Engineering,Sport Science,Geography,Art, Performing Arts & Design,Electrical & Electronic Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,General Engineering,Mathematics & Statistics,Accounting & Finance,Mechanical & Aerospace Engineering,Psychology,Economics & Econometrics,Biological Sciences,Medicine & Dentistry,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Education,Communication & Media Studies",False,False
7780,601–800,University of Tabriz,28.3–35.2,7780,27.9,520,19.9,629,42.2,747,42.9,514,19.5,1257,Iran,"20,360",26.4,0%,47 : 53,University of Tabriz,"Sport Science,Veterinary Science,Geography,Other Health,Mathematics & Statistics,Communication & Media Studies,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Education,Agriculture & Forestry,Chemical Engineering,Accounting & Finance,Civil Engineering,Business & Management,Law,Languages, Literature & Linguistics,Sociology,Physics & Astronomy,Art, Performing Arts & Design,Biological Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics,Architecture,Chemistry,Medicine & Dentistry,Computer Science,Psychology,Archaeology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,General Engineering",False,False
7790,601–800,Tabriz University of Medical Sciences,28.3–35.2,7790,45.0,147,12.0,1019,36.7,834,34.5,1324,15.9,1362,Iran,"8,047",9.5,0%,50 : 50,Tabriz University of Medical Sciences,"Medicine & Dentistry,Other Health",False,False
7800,601–800,University of Technology of Compiègne,28.3–35.2,7800,23.2,745,10.1,1167,37.2,826,42.6,529,82.4,154,France,"4,229",15.4,23%,37 : 63,University of Technology of Compiègne,"Electrical & Electronic Engineering,Computer Science,Mechanical & Aerospace Engineering,Biological Sciences,General Engineering",False,False
7810,601–800,University of Tehran,28.3–35.2,7810,36.7,278,23.5,512,38.7,806,34.4,1390,23.3,1147,Iran,"53,614",24.5,2%,44 : 56,University of Tehran,"History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Mathematics & Statistics,General Engineering,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Chemistry,Business & Management,Art, Performing Arts & Design,Education,Law,Physics & Astronomy,Veterinary Science,Architecture,Accounting & Finance,Mechanical & Aerospace Engineering,Geography,Computer Science,Communication & Media Studies,Sociology,Archaeology,Economics & Econometrics,Biological Sciences,Sport Science,Chemical Engineering,Civil Engineering,Psychology",False,False
7820,601–800,Universiti Teknologi Malaysia,28.3–35.2,7820,36.4,282,25.2,464,29.2,947,35.6,1076,56.4,437,Malaysia,"19,087",11.2,14%,52 : 48,Universiti Teknologi Malaysia,"Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Computer Science,Chemistry,Other Health,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Psychology,Accounting & Finance,Education,History, Philosophy & Theology,Civil Engineering,Sport Science,Art, Performing Arts & Design,Chemical Engineering,Mechanical & Aerospace Engineering,Architecture,Economics & Econometrics,General Engineering,Physics & Astronomy,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Biological Sciences",False,False
7830,601–800,Universiti Teknologi Petronas,28.3–35.2,7830,27.1,555,30.1,353,26.8,987,78.2,113,66.0,309,Malaysia,"6,212",15.9,17%,34 : 66,Universiti Teknologi Petronas UTP Petronas University of Technology University Technology Petronas,"Civil Engineering,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemistry,General Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Computer Science,Chemical Engineering",False,False
7840,601–800,University of Texas at Arlington,28.3–35.2,7840,21.0,868,18.3,687,50.0,627,39.7,682,46.0,634,United States,"28,835",25.2,15%,56 : 44,University of Texas at Arlington,"Mathematics & Statistics,Economics & Econometrics,Biological Sciences,Psychology,Other Health,Education,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Communication & Media Studies,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Business & Management,Civil Engineering,Accounting & Finance,Sociology,Sport Science,Agriculture & Forestry,Languages, Literature & Linguistics,Architecture,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Chemistry,General Engineering",False,False
7850,601–800,Texas Tech University,28.3–35.2,7850,30.8,418,20.9,599,46.5,691,36.2,995,48.4,583,United States,"33,015",20.6,9%,46 : 54,Texas Tech University,"Sociology,Archaeology,Accounting & Finance,Art, Performing Arts & Design,Communication & Media Studies,Geography,Mathematics & Statistics,Education,Architecture,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,General Engineering,History, Philosophy & Theology,Biological Sciences,Law,Electrical & Electronic Engineering,Chemistry,Languages, Literature & Linguistics,Physics & Astronomy,Psychology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Chemical Engineering,Agriculture & Forestry,Sport Science,Civil Engineering,Business & Management",False,False
7860,601–800,Thapar Institute of Engineering and Technology,28.3–35.2,7860,19.1,1005,9.7,1213,66.5,420,36.0,1014,20.9,1219,India,"7,752",14.8,1%,28 : 72,Thapar Institute of Engineering and Technology,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Mathematics & Statistics,Physics & Astronomy,Civil Engineering,Business & Management,Chemical Engineering,Computer Science,General Engineering,Chemistry",False,False
7870,601–800,University of Thessaly,28.3–35.2,7870,15.7,1273,20.2,619,48.7,647,42.8,519,39.1,794,Greece,"17,004",38.9,4%,51 : 49,University of Thessaly,"Languages, Literature & Linguistics,General Engineering,Politics & International Studies (incl Development Studies),Geography,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Education,Agriculture & Forestry,Accounting & Finance,Electrical & Electronic Engineering,Sociology,Economics & Econometrics,Biological Sciences,Medicine & Dentistry,Archaeology,Sport Science,Computer Science,Mathematics & Statistics,Architecture,Other Health,Geology, Environmental, Earth & Marine Sciences,Business & Management,Psychology,Civil Engineering,Veterinary Science",False,False
