rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
7830,601–800,University of Texas at El Paso,26.0–33.4,7830,19.6,863,21.4,529,41.8,678,34.0,1250,37.9,730,United States,"16,744",23.6,8%,53 : 47,University of Texas at El Paso,"Physics & Astronomy,Accounting & Finance,Sport Science,Art, Performing Arts & Design,Biological Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics,Sociology,Education,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Other Health,Geography,Electrical & Electronic Engineering,Civil Engineering,General Engineering,Languages, Literature & Linguistics,Chemistry,Politics & International Studies (incl Development Studies),Computer Science,Psychology,Agriculture & Forestry,Communication & Media Studies,Business & Management",False,False
7840,601–800,Texas Tech University,26.0–33.4,7840,30.5,427,20.7,557,42.3,672,36.7,833,44.6,610,United States,"32,486",22.2,9%,46 : 54,Texas Tech University,"Sociology,Archaeology,Accounting & Finance,Art, Performing Arts & Design,Communication & Media Studies,Geography,Mathematics & Statistics,Education,Architecture,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,General Engineering,History, Philosophy & Theology,Biological Sciences,Law,Electrical & Electronic Engineering,Chemistry,Languages, Literature & Linguistics,Physics & Astronomy,Psychology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Chemical Engineering,Agriculture & Forestry,Sport Science,Civil Engineering,Business & Management",False,False
7850,601–800,Tezpur University,26.0–33.4,7850,35.2,301,26.0,413,31.2,815,34.2,1160,13.7,1255,India,"3,454",12.4,0%,38 : 62,Tezpur University,"Law,Computer Science,Physics & Astronomy,Mechanical & Aerospace Engineering,Education,Sociology,Business & Management,Electrical & Electronic Engineering,Art, Performing Arts & Design,Chemistry,Accounting & Finance,Languages, Literature & Linguistics,Biological Sciences,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Civil Engineering",False,False
7860,601–800,University of Trás-os-Montes and Alto Douro,26.0–33.4,7860,22.3,723,20.8,555,34.1,786,34.0,1251,37.3,741,Portugal,"6,770",12.4,4%,57 : 43,University of Trás-os-Montes and Alto Douro,"General Engineering,Languages, Literature & Linguistics,Education,Economics & Econometrics,Communication & Media Studies,Civil Engineering,Physics & Astronomy,Agriculture & Forestry,Chemistry,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Mathematics & Statistics,Other Health,Sport Science,Business & Management,Biological Sciences,Architecture,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Psychology,Veterinary Science",False,False
7870,601–800,Ulster University,26.0–33.4,7870,19.8,844,18.2,648,39.5,709,35.2,994,75.3,203,United Kingdom,"17,920",18.9,8%,56 : 44,Ulster University,"Computer Science,Business & Management,Electrical & Electronic Engineering,Communication & Media Studies,Chemical Engineering,Art, Performing Arts & Design,Medicine & Dentistry,Mechanical & Aerospace Engineering,Accounting & Finance,General Engineering,Psychology,Civil Engineering,History, Philosophy & Theology,Economics & Econometrics,Law,Politics & International Studies (incl Development Studies),Architecture,Other Health,Sport Science,Education,Biological Sciences,Sociology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences",False,False
7880,601–800,University of Vigo,26.0–33.4,7880,26.0,561,14.8,771,35.3,765,39.0,660,41.7,663,Spain,"19,699",17.0,6%,50 : 50,University of Vigo,"History, Philosophy & Theology,Law,Sociology,Physics & Astronomy,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Economics & Econometrics,Biological Sciences,Politics & International Studies (incl Development Studies),Chemistry,Chemical Engineering,Psychology,Accounting & Finance,General Engineering,Education,Mathematics & Statistics,Art, Performing Arts & Design,Other Health,Sport Science,Communication & Media Studies,Business & Management,Mechanical & Aerospace Engineering,Civil Engineering,Agriculture & Forestry,Geography,Archaeology,Computer Science,Geology, Environmental, Earth & Marine Sciences",False,False
7890,601–800,University of Warsaw,26.0–33.4,7890,25.7,569,19.9,589,44.7,630,34.2,1161,44.9,595,Poland,"49,752",14.0,9%,65 : 35,University of Warsaw,"Psychology,Geography,Education,Economics & Econometrics,History, Philosophy & Theology,Chemistry,Accounting & Finance,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Law,Art, Performing Arts & Design,Communication & Media Studies,Business & Management,Computer Science,Mathematics & Statistics,Physics & Astronomy,Sociology,Biological Sciences,Archaeology,Geology, Environmental, Earth & Marine Sciences",False,False
7900,601–800,Waseda University,26.0–33.4,7900,30.7,419,21.7,521,31.2,816,38.0,726,36.3,759,Japan,"49,761",16.0,10%,37 : 63,Waseda University,"Languages, Literature & Linguistics,Computer Science,Biological Sciences,Accounting & Finance,General Engineering,Physics & Astronomy,Business & Management,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Education,Psychology,Medicine & Dentistry,Sport Science,Politics & International Studies (incl Development Studies),Other Health,Chemistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geography,Chemical Engineering,Communication & Media Studies,Economics & Econometrics,Architecture,Law,Sociology",False,False
7910,601–800,University of the West of England,26.0–33.4,7910,15.7,1090,14.8,772,42.7,667,34.5,1095,62.3,326,United Kingdom,"20,895",18.0,20%,53 : 47,University of the West of England,"History, Philosophy & Theology,Sociology,Biological Sciences,Business & Management,Mechanical & Aerospace Engineering,Geography,Civil Engineering,Mathematics & Statistics,Accounting & Finance,Economics & Econometrics,General Engineering,Education,Languages, Literature & Linguistics,Communication & Media Studies,Computer Science,Politics & International Studies (incl Development Studies),Law,Art, Performing Arts & Design,Architecture,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology",False,False
7920,601–800,University of the Western Cape,26.0–33.4,7920,17.3,1000,19.3,613,42.9,663,34.3,1138,61.0,340,South Africa,"21,246",32.4,8%,60 : 40,University of the Western Cape,"Sociology,Business & Management,Education,History, Philosophy & Theology,Medicine & Dentistry,Physics & Astronomy,Geography,Sport Science,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Law,Accounting & Finance,Mathematics & Statistics,Other Health,Chemistry,Economics & Econometrics,Computer Science,Biological Sciences,Languages, Literature & Linguistics,Psychology",False,False
7930,601–800,Western Washington University,26.0–33.4,7930,14.7,1159,10.2,1036,61.1,471,34.0,1255,22.2,1064,United States,"13,726",17.7,1%,57 : 43,Western Washington University United States USA Washington,"General Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Other Health,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Art, Performing Arts & Design,Sociology,Geography,Economics & Econometrics,Education,Biological Sciences,Medicine & Dentistry,Communication & Media Studies,History, Philosophy & Theology,Chemistry,Computer Science,Physics & Astronomy,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Psychology,Sport Science,Archaeology,Business & Management",False,False
7940,601–800,University of Westminster,26.0–33.4,7940,18.2,948,15.4,751,36.2,755,34.4,1117,84.9,119,United Kingdom,"16,965",18.0,47%,59 : 41,University of Westminster,"Communication & Media Studies,Biological Sciences,Architecture,Economics & Econometrics,Art, Performing Arts & Design,Psychology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Business & Management,Accounting & Finance,Sociology,History, Philosophy & Theology,Languages, Literature & Linguistics,Other Health,Computer Science,Law",False,False
7950,601–800,West Virginia University,26.0–33.4,7950,18.9,909,10.2,1037,53.8,546,34.0,1257,39.4,705,United States,"23,689",16.8,8%,47 : 53,West Virginia University,"Mathematics & Statistics,Geography,Chemical Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Art, Performing Arts & Design,Education,Civil Engineering,Biological Sciences,Architecture,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Electrical & Electronic Engineering,Accounting & Finance,Politics & International Studies (incl Development Studies),Physics & Astronomy,Archaeology,Medicine & Dentistry,Business & Management,Chemistry,Economics & Econometrics,Sociology,Psychology,History, Philosophy & Theology,Computer Science,Agriculture & Forestry,General Engineering,Law,Sport Science",False,False
7960,601–800,University of Windsor,26.0–33.4,7960,32.6,362,18.9,624,34.4,783,37.4,775,69.1,262,Canada,"13,427",24.8,18%,,University of Windsor,"Sport Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Business & Management,Civil Engineering,Art, Performing Arts & Design,Agriculture & Forestry,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,Education,Physics & Astronomy,Other Health,Chemistry,Computer Science,Accounting & Finance,Law,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics,Psychology,General Engineering,Communication & Media Studies",False,False
7970,601–800,University of Wolverhampton,26.0–33.4,7970,15.0,1138,13.0,859,41.8,679,34.1,1187,65.4,287,United Kingdom,"15,470",20.4,21%,59 : 41,University of Wolverhampton,"Chemical Engineering,Mathematics & Statistics,Other Health,Accounting & Finance,Sport Science,Geography,Physics & Astronomy,History, Philosophy & Theology,Psychology,Business & Management,General Engineering,Chemistry,Electrical & Electronic Engineering,Biological Sciences,Sociology,Veterinary Science,Art, Performing Arts & Design,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Computer Science,Civil Engineering,Architecture,Communication & Media Studies,Law,Politics & International Studies (incl Development Studies),Education,Economics & Econometrics",False,False
7980,601–800,Yeungnam University,26.0–33.4,7980,17.7,978,12.5,891,44.1,645,40.3,589,35.7,774,South Korea,"20,389",14.5,5%,50 : 50,Yeungnam University,"Economics & Econometrics,Mathematics & Statistics,Physics & Astronomy,Architecture,Computer Science,Sport Science,Art, Performing Arts & Design,Electrical & Electronic Engineering,Psychology,Business & Management,Other Health,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Law,Languages, Literature & Linguistics,General Engineering,Accounting & Finance,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Chemistry,Sociology,Archaeology,Education,Agriculture & Forestry,Mechanical & Aerospace Engineering,Communication & Media Studies,Biological Sciences,History, Philosophy & Theology",False,False
7990,601–800,Yokohama City University,26.0–33.4,7990,24.5,621,8.3,1184,63.1,449,39.2,646,19.6,1136,Japan,"4,910",3.7,2%,56 : 44,Yokohama City University,"Chemistry,Biological Sciences,Accounting & Finance,Medicine & Dentistry,Business & Management,Mathematics & Statistics,Other Health,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies)",False,False
8000,601–800,University of Zaragoza,26.0–33.4,8000,27.9,495,12.4,896,47.7,603,38.1,721,37.0,747,Spain,"28,008",10.3,4%,54 : 46,University of Zaragoza,"Sport Science,Psychology,Art, Performing Arts & Design,Chemical Engineering,Civil Engineering,History, Philosophy & Theology,Mathematics & Statistics,Chemistry,General Engineering,Communication & Media Studies,Education,Architecture,Veterinary Science,Geography,Sociology,Business & Management,Mechanical & Aerospace Engineering,Law,Agriculture & Forestry,Economics & Econometrics,Computer Science,Biological Sciences,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Other Health,Electrical & Electronic Engineering,Accounting & Finance,Physics & Astronomy",False,False
8010,801–1000,Acharya Nagarjuna University,19.0–25.9,8010,39.0,226,8.5,1164,13.4,1099,40.7,556,22.2,1061,India,"4,730",13.4,5%,35 : 65,Acharya Nagarjuna University,"Computer Science,Sport Science,Electrical & Electronic Engineering,Accounting & Finance,Geography,Politics & International Studies (incl Development Studies),Biological Sciences,Communication & Media Studies,General Engineering,Mathematics & Statistics,Chemistry,Languages, Literature & Linguistics,Psychology,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Sociology,Geology, Environmental, Earth & Marine Sciences,Other Health,Archaeology,Chemical Engineering,Economics & Econometrics,Civil Engineering,Physics & Astronomy,Art, Performing Arts & Design,Business & Management,Law,Education,Architecture",False,False
